Word,Seq_num,Word Count,Word Proportion,Average Proportion,Std Dev,Doc Count,Negative,Positive,Uncertainty,Litigious,Strong_Modal,Weak_Modal,Constraining,Complexity,Syllables,Source
DOWNPLAYING,22666,97,3.6766849555233167e-09,2.4136331444329784e-09,3.180632230598822e-07,91,0,0,0,0,0,0,0,0,4,12of12inf
DOWNPLAYS,22667,14,5.306555605909942e-10,5.761000813038653e-10,1.8287799259586852e-07,14,0,0,0,0,0,0,0,0,2,12of12inf
DOWNPOUR,22668,40,1.5161587445456977e-09,1.3157711750937943e-09,5.481040873481098e-07,20,0,0,0,0,0,0,0,0,2,12of12inf
DOWNPOURS,22669,27,1.023407152568346e-09,1.1987866848285627e-09,3.2021297053176396e-07,25,0,0,0,0,0,0,0,0,2,12of12inf
DOWNRANGE,22670,14,5.306555605909942e-10,4.138553044825388e-10,1.7503786479488538e-07,10,0,0,0,0,0,0,0,0,2,12of12inf
DOWNRIGHT,22671,17,6.443674664319215e-10,4.558734530104892e-10,1.613201490304012e-07,17,0,0,0,0,0,0,0,0,2,12of12inf
DOWNRIVER,22672,461,1.7473729530889167e-08,1.3240154240134748e-08,1.3993923494434126e-06,309,0,0,0,0,0,0,0,0,3,12of12inf
DOWNS,22673,459291,1.740895164852845e-05,1.6070462924313625e-05,8.70366772569073e-05,178548,0,0,0,0,0,0,0,0,1,12of12inf
DOWNSCALE,22674,175,6.633194507387427e-09,5.210718257345275e-09,7.766924795888877e-07,159,0,0,0,0,0,0,0,0,2,12of12inf
DOWNSCALED,22675,35,1.3266389014774855e-09,2.8381759990205567e-09,6.921960910601304e-07,30,0,0,0,0,0,0,0,0,2,12of12inf
DOWNSCALES,22676,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
DOWNSCALING,22677,49,1.8572944620684796e-09,4.014896918544914e-09,9.088115819432879e-07,43,0,0,0,0,0,0,0,0,3,12of12inf
DOWNSHIFT,22678,51,1.9331023992957647e-09,2.351640224102079e-09,4.93446491161409e-07,46,0,0,0,0,0,0,0,0,2,12of12inf
DOWNSHIFTED,22679,14,5.306555605909942e-10,3.6586405269202535e-10,1.3046186784361566e-07,14,0,0,0,0,0,0,0,0,3,12of12inf
DOWNSHIFTING,22680,8,3.0323174890913953e-10,3.526806957151421e-10,1.9901214589884818e-07,8,0,0,0,0,0,0,0,0,3,12of12inf
DOWNSHIFTS,22681,9,3.4113571752278197e-10,6.046845157828314e-10,2.330696159327075e-07,9,0,0,0,0,0,0,0,0,2,12of12inf
DOWNSIDE,22682,28709,1.0881850349290608e-06,8.551777025221646e-07,1.1060347278427519e-05,17480,0,0,0,0,0,0,0,0,2,12of12inf
DOWNSIDES,22683,147,5.571883386205439e-09,4.471118284816857e-09,6.656800891415648e-07,139,0,0,0,0,0,0,0,0,2,12of12inf
DOWNSIZE,22684,8625,3.2692172929266607e-07,3.7223289389670513e-07,9.686603295553756e-06,6148,2009,0,0,0,0,0,0,0,2,12of12inf
DOWNSIZED,22685,6490,2.4599675630253946e-07,3.350553471597076e-07,9.670500075832536e-06,4426,2009,0,0,0,0,0,0,0,2,12of12inf
DOWNSIZES,22686,213,8.07354531470584e-09,9.702028089634053e-09,1.2450125003631772e-06,154,2009,0,0,0,0,0,0,0,3,12of12inf
DOWNSIZING,22687,32667,1.2382089427018577e-06,1.6841470688409897e-06,2.6312970030753057e-05,18633,2009,0,0,0,0,0,0,0,3,12of12inf
DOWNSIZINGS,22688,976,3.6994273366915024e-08,4.2392427297383514e-08,2.5799925885072195e-06,752,2009,0,0,0,0,0,0,0,3,12of12inf
DOWNSPACE,22689,9,3.4113571752278197e-10,1.0804698072249984e-10,4.1648160012852436e-08,9,0,0,0,0,0,0,0,0,2,10K_2018
DOWNSPACED,22690,67,2.5395658971140434e-09,1.879639492901673e-09,4.366177465385439e-07,38,0,0,0,0,0,0,0,0,2,10K_2018
DOWNSPACING,22691,509,1.9293120024344003e-08,1.2060432368871197e-08,1.102907854882567e-06,319,0,0,0,0,0,0,0,0,3,10K_2016
DOWNSPOUT,22692,256,9.703415965092465e-09,6.015178157639149e-09,9.244190858860453e-07,216,0,0,0,0,0,0,0,0,2,12of12inf
DOWNSPOUTS,22693,1358,5.1473589377326436e-08,2.7031609328833957e-08,1.537140578239656e-06,1023,0,0,0,0,0,0,0,0,2,12of12inf
DOWNSTAGE,22694,14,5.306555605909942e-10,6.903280567626224e-10,2.447006820991447e-07,14,0,0,0,0,0,0,0,0,2,12of12inf
DOWNSTAIRS,22695,299,1.133328661547909e-08,8.742605980805741e-09,9.039894653657943e-07,190,0,0,0,0,0,0,0,0,2,12of12inf
DOWNSTATE,22696,1698,6.436093870596487e-08,4.302523136828609e-08,2.7879307174218037e-06,863,0,0,0,0,0,0,0,0,2,12of12inf
DOWNSTATES,22697,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
DOWNSTREAM,22698,85603,3.244693425233634e-06,2.3622962871350357e-06,3.543367730769239e-05,30305,0,0,0,0,0,0,0,0,2,12of12inf
DOWNSTREAMED,22699,650,2.4637579598867587e-08,2.7688709697050948e-08,2.1246138039077306e-06,458,0,0,0,0,0,0,0,0,0,10K_2014
DOWNSTREAMS,22700,9,3.4113571752278197e-10,1.8182247032489909e-10,9.199101286551123e-08,9,0,0,0,0,0,0,0,0,2,10K_2018
DOWNSWING,22701,56,2.1226222423639766e-09,3.4719484932781257e-09,1.0280355505164277e-06,56,0,0,0,0,0,0,0,0,2,12of12inf
DOWNSWINGS,22702,116,4.3968603591825235e-09,1.0129906201505332e-08,1.7805186122898243e-06,102,0,0,0,0,0,0,0,0,2,12of12inf
DOWNTICK,22703,36,1.3645428700911279e-09,2.3817606084431715e-09,5.643646679174258e-07,36,0,0,0,0,0,0,0,0,2,10K_2018
DOWNTICKS,22704,5,1.895198430682122e-10,1.2202392362875043e-10,7.034305306802346e-08,5,0,0,0,0,0,0,0,0,2,10K_2018
DOWNTIME,22705,73488,2.7854868454793557e-06,2.3928770007883446e-06,2.7920513045854264e-05,35849,2009,0,0,0,0,0,0,0,2,12of12inf
DOWNTIMES,22706,2956,1.1204413122192706e-07,7.023208905073958e-08,2.887080222077168e-06,2731,2009,0,0,0,0,0,0,0,2,12of12inf
DOWNTOWN,22707,78808,2.9871359585039337e-06,2.737585469126029e-06,3.659747914673388e-05,29227,0,0,0,0,0,0,0,0,2,12of12inf
DOWNTOWNS,22708,109,4.1315325788870264e-09,3.100735938710212e-09,4.455013523446812e-07,108,0,0,0,0,0,0,0,0,2,12of12inf
DOWNTREND,22709,1611,6.106329343657797e-08,8.891627762537628e-08,4.806092694891542e-06,1055,0,0,0,0,0,0,0,0,2,12of12inf
DOWNTRENDING,22710,11,4.1694365475006687e-10,8.137916690606559e-10,3.4133910734402603e-07,10,0,0,0,0,0,0,0,0,3,10K_2018
DOWNTRENDS,22711,195,7.391273879660276e-09,7.81353941900205e-09,1.0197435161437437e-06,172,0,0,0,0,0,0,0,0,2,12of12inf
DOWNTRODDEN,22712,11,4.1694365475006687e-10,6.185708240264445e-10,2.0969947998910265e-07,11,0,0,0,0,0,0,0,0,3,12of12inf
DOWNTURN,22713,374860,1.4208681674510006e-05,1.2913571984255681e-05,5.4611144059180576e-05,180017,2009,0,0,0,0,0,0,0,2,12of12inf
DOWNTURNS,22714,175124,6.6378945994955185e-06,5.213907864795088e-06,2.5904479551494622e-05,103420,2009,0,0,0,0,0,0,0,2,12of12inf
DOWNWARD,22715,270228,1.024271363052737e-05,9.314913443424689e-06,4.400677724961884e-05,150391,2009,0,0,0,0,0,0,0,2,12of12inf
DOWNWARDLY,22716,259,9.817127870933392e-09,7.578184360572366e-09,9.065818220886989e-07,188,0,0,0,0,0,0,0,0,3,10K_2018
DOWNWARDS,22717,6565,2.488395539485626e-07,1.905289167529823e-07,4.72790367223922e-06,4876,2009,0,0,0,0,0,0,0,2,12of12inf
DOWNWIND,22718,4141,1.5696033402909335e-07,7.393716649246203e-08,2.5331636892751015e-06,2388,0,0,0,0,0,0,0,0,2,12of12inf
DOWNY,22719,241,9.134856435887829e-09,6.098410506459642e-09,7.667590883329556e-07,147,0,0,0,0,0,0,0,0,2,12of12inf
DOWRIES,22720,1,3.790396861364244e-11,2.1783834208765353e-11,2.4350244269913727e-08,1,0,0,0,0,0,0,0,0,2,12of12inf
DOWRY,22721,96,3.6387809869096745e-09,3.572506623943588e-09,1.8340527856723172e-06,11,0,0,0,0,0,0,0,0,2,12of12inf
DOWSE,22722,7,2.653277802954971e-10,1.2773271486306475e-10,9.604359879577384e-08,4,0,0,0,0,0,0,0,0,1,12of12inf
DOWSED,22723,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,12of12inf
DOWSER,22724,180,6.822714350455639e-09,1.0706570316008605e-08,3.5712843134235255e-06,16,0,0,0,0,0,0,0,0,2,12of12inf
DOWSERS,22725,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
DOWSES,22726,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
DOWSING,22727,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
DOXOLOGIES,22728,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf
DOXOLOGY,22729,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf
DOXORUBICIN,22730,8442,3.199853030363695e-07,2.572105944603919e-07,1.4666137352155055e-05,1806,0,0,0,0,0,0,0,0,5,10K_2012
DOYEN,22731,64,2.4258539912731162e-09,2.947532576389683e-09,1.1399486310724376e-06,27,0,0,0,0,0,0,0,0,2,12of12inf
DOYENNE,22732,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
DOYENNES,22733,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
DOYENS,22734,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
DOZE,22735,32,1.2129269956365581e-09,7.979758550287157e-10,3.6816429935846584e-07,15,0,0,0,0,0,0,0,0,1,12of12inf
DOZED,22736,41,1.55406271315934e-09,1.2395434499339102e-09,2.8723161575269793e-07,39,0,0,0,0,0,0,0,0,1,12of12inf
DOZEN,22737,13549,5.135608707462414e-07,5.733605691078175e-07,2.0323307824020964e-05,9394,0,0,0,0,0,0,0,0,2,12of12inf
DOZENS,22738,11197,4.244107365669544e-07,4.3724954834705336e-07,1.5121026410803039e-05,7954,0,0,0,0,0,0,0,0,2,12of12inf
DOZENTH,22739,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
DOZES,22740,1,3.790396861364244e-11,5.285406716390373e-11,5.908094203093121e-08,1,0,0,0,0,0,0,0,0,2,12of12inf
DOZING,22741,50,1.895198430682122e-09,8.916826595829031e-10,3.6504563621351054e-07,22,0,0,0,0,0,0,0,0,2,12of12inf
DRAB,22742,38,1.4403508073184128e-09,4.3306206222456787e-10,1.8688627562513098e-07,14,0,0,0,0,0,0,0,0,1,12of12inf
DRABBER,22743,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
DRABBEST,22744,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
DRABLY,22745,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
DRABNESS,22746,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
DRABNESSES,22747,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
DRABS,22748,3,1.1371190584092733e-10,3.6291857476216755e-11,3.5850418383034805e-08,2,0,0,0,0,0,0,0,0,1,12of12inf
DRACHMA,22749,254,9.62760802786518e-09,1.1026702420590841e-08,1.5262698567290453e-06,145,0,0,0,0,0,0,0,0,2,12of12inf
DRACHMAE,22750,76,2.8807016146368256e-09,3.587617564557043e-09,7.17393811932978e-07,38,0,0,0,0,0,0,0,0,2,12of12inf
DRACHMAI,22751,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
DRACHMAS,22752,49,1.8572944620684796e-09,2.315644015144048e-09,4.838089119616248e-07,37,0,0,0,0,0,0,0,0,2,12of12inf
DRACONIAN,22753,102,3.866204798591529e-09,2.7810468056447457e-09,3.99361174249791e-07,85,0,0,0,0,0,0,0,0,4,12of12inf
DRAFT,22754,301710,1.1436006370422062e-05,6.136322054466908e-06,4.705002616310418e-05,89885,0,0,0,0,0,0,0,0,1,12of12inf
DRAFTED,22755,48296,1.8306100681644754e-06,1.1321037373304204e-06,1.2877373858423012e-05,32444,0,0,0,0,0,0,0,0,2,12of12inf
DRAFTEE,22756,4,1.5161587445456976e-10,6.399060049804541e-11,5.060281518449212e-08,2,0,0,0,0,0,0,0,0,2,12of12inf
DRAFTEES,22757,14,5.306555605909942e-10,1.3829240116077085e-10,5.538236684592895e-08,11,0,0,0,0,0,0,0,0,2,12of12inf
DRAFTER,22758,9721,3.6846447889321816e-07,1.7077447756994703e-07,3.712203895278252e-06,5983,0,0,0,0,0,0,0,0,2,12of12inf
DRAFTERS,22759,374,1.4176084261502273e-08,1.188986140819953e-08,1.6787080380247825e-06,310,0,0,0,0,0,0,0,0,2,12of12inf
DRAFTIER,22760,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
DRAFTIEST,22761,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
DRAFTILY,22762,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
DRAFTINESS,22763,2,7.580793722728488e-11,9.638800747333555e-11,7.622835332124996e-08,2,0,0,0,0,0,0,0,0,3,12of12inf
DRAFTINESSES,22764,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf
DRAFTING,22765,67641,2.5638623409953885e-06,1.966406701106565e-06,1.9069751009221703e-05,42069,0,0,0,0,0,0,0,0,2,12of12inf
DRAFTINGS,22766,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
DRAFTS,22767,145166,5.502367507768018e-06,3.427557805625198e-06,3.68817582498971e-05,56328,0,0,0,0,0,0,0,0,1,12of12inf
DRAFTSMAN,22768,1911,7.243448402067071e-08,3.9163474626307745e-08,1.9921859197162155e-06,1232,0,0,0,0,0,0,0,0,2,12of12inf
DRAFTSMANSHIP,22769,288,1.0916342960729023e-08,7.582102554444817e-09,9.143266305452288e-07,197,0,0,0,0,0,0,0,0,3,12of12inf
DRAFTSMANSHIPS,22770,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
DRAFTSMEN,22771,476,1.80422890600938e-08,2.0752506684252344e-08,2.2352219410958478e-06,409,0,0,0,0,0,0,0,0,2,12of12inf
DRAFTSPERSON,22772,855,3.240789316466429e-08,1.445480614990865e-08,9.34404230242381e-07,591,0,0,0,0,0,0,0,0,3,10K_2010
DRAFTSWOMAN,22773,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
DRAFTSWOMEN,22774,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
DRAFTY,22775,10,3.790396861364244e-10,1.4233815775941618e-10,5.5439029673452355e-08,9,0,0,0,0,0,0,0,0,2,12of12inf
DRAG,22776,21574,8.17740218870722e-07,5.148030121846623e-07,1.064524682397178e-05,10502,2009,0,0,0,0,0,0,0,1,12of12inf
DRAGGED,22777,1253,4.749367267289398e-08,2.5961795718592708e-08,2.180249657796256e-06,505,0,0,0,0,0,0,0,0,1,12of12inf
DRAGGIER,22778,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
DRAGGIEST,22779,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
DRAGGING,22780,1096,4.1542749600552116e-08,1.9435728874751113e-08,1.7450494426871532e-06,385,0,0,0,0,0,0,0,0,2,12of12inf
DRAGGY,22781,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
DRAGLINE,22782,4692,1.7784542073521033e-07,1.1445097400578359e-07,7.204050230478365e-06,993,0,0,0,0,0,0,0,0,2,10K_2010
DRAGNET,22783,177,6.7090024446147124e-09,7.715907929616146e-09,1.135663055846354e-06,129,0,0,0,0,0,0,0,0,2,12of12inf
DRAGNETS,22784,1,3.790396861364244e-11,7.67954674991681e-12,8.584294089396438e-09,1,0,0,0,0,0,0,0,0,2,12of12inf
DRAGON,22785,23632,8.957465862775982e-07,1.0199376093980698e-06,4.2594590355998935e-05,4349,0,0,0,0,0,0,0,0,2,12of12inf
DRAGONFLIES,22786,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
DRAGONFLY,22787,2222,8.422261825951351e-08,8.502432432883255e-08,9.222474024598515e-06,549,0,0,0,0,0,0,0,0,3,12of12inf
DRAGONS,22788,1580,5.988827040955505e-08,6.63420078077881e-08,8.623998282749876e-06,446,0,0,0,0,0,0,0,0,2,12of12inf
DRAGOON,22789,382,1.4479316010411413e-08,7.83300320643518e-09,1.465693005133462e-06,95,0,0,0,0,0,0,0,0,2,12of12inf
DRAGOONED,22790,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
DRAGOONING,22791,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
DRAGOONS,22792,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
DRAGS,22793,222,8.414681032228621e-09,6.399155772330912e-09,9.277393257408691e-07,203,0,0,0,0,0,0,0,0,1,12of12inf
DRAIN,22794,20976,7.950736456397639e-07,6.550295851995626e-07,1.6465952374836565e-05,10848,0,0,0,0,0,0,0,0,1,12of12inf
DRAINAGE,22795,47521,1.8012344924889025e-06,1.1741808377894446e-06,1.8251153240183616e-05,20334,0,0,0,0,0,0,0,0,2,12of12inf
DRAINAGES,22796,1399,5.3027652090485775e-08,5.899473499085549e-08,5.72267254318368e-06,739,0,0,0,0,0,0,0,0,3,12of12inf
DRAINBOARD,22797,10,3.790396861364244e-10,1.0855383871011328e-10,7.32177551778669e-08,4,0,0,0,0,0,0,0,0,2,12of12inf
DRAINBOARDS,22798,2,7.580793722728488e-11,5.296365193129184e-11,5.100278793399475e-08,2,0,0,0,0,0,0,0,0,2,12of12inf
DRAINED,22799,2830,1.0726823117660811e-07,8.854917830999197e-08,3.819524584242303e-06,2043,0,0,0,0,0,0,0,0,1,12of12inf
DRAINER,22800,24,9.096952467274186e-10,1.0351034990070472e-09,4.2383678468568333e-07,21,0,0,0,0,0,0,0,0,2,12of12inf
DRAINERS,22801,29,1.0992150897956309e-09,1.275451821865166e-09,4.598155801878517e-07,14,0,0,0,0,0,0,0,0,2,12of12inf
DRAINING,22802,3388,1.284186456630206e-07,8.19252827759917e-08,2.7162492018222064e-06,2651,0,0,0,0,0,0,0,0,2,12of12inf
DRAINPIPE,22803,29,1.0992150897956309e-09,6.16870409870708e-10,1.4905616728077938e-07,27,0,0,0,0,0,0,0,0,2,12of12inf
DRAINPIPES,22804,41,1.55406271315934e-09,7.063662953413416e-10,2.1433488146026877e-07,25,0,0,0,0,0,0,0,0,3,12of12inf
DRAINS,22805,10557,4.001521966542233e-07,1.878947432123415e-07,5.132542843394193e-06,5717,0,0,0,0,0,0,0,0,1,12of12inf
DRAKE,22806,13895,5.266756438865618e-07,5.854151353848921e-07,2.331606080101188e-05,4349,0,0,0,0,0,0,0,0,1,12of12inf
DRAKES,22807,330,1.2508309642502005e-08,1.7677584584791607e-08,4.74074455666009e-06,225,0,0,0,0,0,0,0,0,1,12of12inf
DRAM,22808,39682,1.5041052825265593e-06,1.243507865934984e-06,4.199840982773023e-05,6138,0,0,0,0,0,0,0,0,1,12of12inf
DRAMA,22809,3626,1.374397901930675e-07,1.56730826860951e-07,1.2910013722393093e-05,1435,0,0,0,0,0,0,0,0,2,12of12inf
DRAMAS,22810,1284,4.866869569991689e-08,4.019789578246915e-08,4.396066281133014e-06,596,0,0,0,0,0,0,0,0,2,12of12inf
DRAMATIC,22811,58245,2.207716651901604e-06,2.432676042271917e-06,2.2573543602526622e-05,45165,0,0,0,0,0,0,0,0,3,12of12inf
DRAMATICALLY,22812,94350,3.5762394386971643e-06,4.08226985663576e-06,2.6817075560444706e-05,73961,0,0,0,0,0,0,0,0,5,12of12inf
DRAMATICS,22813,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
DRAMATIST,22814,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
DRAMATISTS,22815,22,8.338873095001337e-10,2.1291205206573208e-09,7.556467721422613e-07,13,0,0,0,0,0,0,0,0,3,12of12inf
DRAMATIZATION,22816,43,1.629870650386625e-09,2.2231004413368544e-09,7.93298164891659e-07,20,0,0,0,0,0,0,0,0,5,12of12inf
DRAMATIZATIONS,22817,32,1.2129269956365581e-09,9.315057940014112e-10,4.0587411514888745e-07,23,0,0,0,0,0,0,0,0,5,12of12inf
DRAMATIZE,22818,12,4.548476233637093e-10,4.896080336438431e-10,2.3180929953874647e-07,11,0,0,0,0,0,0,0,0,3,12of12inf
DRAMATIZED,22819,28,1.0613111211819883e-09,7.841325884913355e-10,1.8019500455029859e-07,28,0,0,0,0,0,0,0,0,3,12of12inf
DRAMATIZES,22820,30,1.1371190584092732e-09,5.468217071192229e-10,1.3616479284877023e-07,30,0,0,0,0,0,0,0,0,4,12of12inf
DRAMATIZING,22821,6,2.2742381168185466e-10,1.9266247685311173e-10,1.0191882164947202e-07,6,0,0,0,0,0,0,0,0,4,12of12inf
DRAMS,22822,1298,4.919935126050789e-08,6.811369449870314e-08,4.2766240641896455e-06,801,0,0,0,0,0,0,0,0,1,12of12inf
DRANK,22823,195,7.391273879660276e-09,7.89263762658806e-09,1.461718459567835e-06,131,0,0,0,0,0,0,0,0,1,12of12inf
DRAPE,22824,940,3.5629730496823895e-08,3.582578278785679e-08,3.928869592677693e-06,425,0,0,0,0,0,0,0,0,1,12of12inf
DRAPED,22825,205,7.7703135657967e-09,8.279547031283461e-09,1.2359462272278656e-06,156,0,0,0,0,0,0,0,0,1,12of12inf
DRAPER,22826,16498,6.25339674187873e-07,7.832641158028835e-07,2.3792220220196603e-05,3997,0,0,0,0,0,0,0,0,2,12of12inf
DRAPERIES,22827,3029,1.1481112093072296e-07,7.32630811813386e-08,4.302204609366142e-06,2102,0,0,0,0,0,0,0,0,3,12of12inf
DRAPERS,22828,138,5.230747668682657e-09,2.1832148527555254e-09,4.849841716571401e-07,53,0,0,0,0,0,0,0,0,2,12of12inf
DRAPERY,22829,1889,7.160059671117057e-08,8.437774148803143e-08,7.3387004570065645e-06,1108,0,0,0,0,0,0,0,0,3,12of12inf
DRAPES,22830,6071,2.3011499345342327e-07,1.756965280566793e-07,8.202759670336538e-06,3395,0,0,0,0,0,0,0,0,2,12of12inf
DRAPING,22831,117,4.434764327796166e-09,3.507870457059273e-09,6.216898085951277e-07,82,0,0,0,0,0,0,0,0,2,12of12inf
DRASTIC,22832,8518,3.228660046510063e-07,4.157501624143001e-07,7.933121542842287e-06,7700,2009,0,0,0,0,0,0,0,2,12of12inf
DRASTICALLY,22833,7651,2.900032638629783e-07,3.8152978580134025e-07,8.581648016192862e-06,6518,2009,0,0,0,0,0,0,0,4,12of12inf
DRAT,22834,26,9.855031839547034e-10,9.069784855578476e-10,3.615741290288e-07,16,0,0,0,0,0,0,0,0,1,12of12inf
DRAUGHT,22835,516,1.95584478046395e-08,1.2781924081467696e-08,1.4002499578312568e-06,259,0,0,0,0,0,0,0,0,1,12of12inf
DRAUGHTED,22836,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
DRAUGHTIER,22837,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
DRAUGHTIEST,22838,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
DRAUGHTING,22839,41,1.55406271315934e-09,1.7292828239199481e-09,5.386932293958203e-07,26,0,0,0,0,0,0,0,0,2,12of12inf
DRAUGHTS,22840,28,1.0613111211819883e-09,6.580245826069061e-10,1.7356802634656324e-07,25,0,0,0,0,0,0,0,0,1,12of12inf
DRAUGHTSMAN,22841,14,5.306555605909942e-10,1.1756787123981276e-09,4.404150904145981e-07,12,0,0,0,0,0,0,0,0,2,12of12inf
DRAUGHTSMEN,22842,1,3.790396861364244e-11,1.0117139055632771e-11,1.1309065472882377e-08,1,0,0,0,0,0,0,0,0,2,12of12inf
DRAUGHTY,22843,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
DRAW,22844,632080,2.3958340481311114e-05,1.776397278776619e-05,0.00016680538956691135,151743,0,0,0,0,0,0,0,0,1,12of12inf
DRAWABLE,22845,3059,1.1594823998913223e-07,5.781793228791812e-08,2.87962331422473e-06,1759,0,0,0,0,0,0,0,0,3,10K_2010
DRAWBACK,22846,3200,1.2129269956365582e-07,1.1490619758146771e-07,6.655682111710341e-06,1532,2009,0,0,0,0,0,0,0,2,12of12inf
DRAWBACKS,22847,3182,1.2061042812861024e-07,9.171456634475514e-08,3.2081917433515003e-06,2586,2009,0,0,0,0,0,0,0,2,12of12inf
DRAWBRIDGE,22848,5597,2.1214851233055676e-07,9.739123584825716e-08,6.297441277220089e-06,3080,0,0,0,0,0,0,0,0,2,12of12inf
DRAWBRIDGES,22849,134,5.079131794228087e-09,3.138537435953467e-09,7.623551098858925e-07,55,0,0,0,0,0,0,0,0,3,12of12inf
DRAWDOWN,22850,92256,3.496868528420197e-06,2.179315485352315e-06,3.703681288855511e-05,18342,0,0,0,0,0,0,0,0,2,10K_2008
DRAWDOWNS,22851,21255,8.0564885288297e-07,6.400731394837093e-07,1.2204211921878003e-05,9490,0,0,0,0,0,0,0,0,2,10K_2008
DRAWER,22852,8664,3.283999840685981e-07,3.018109400070227e-07,1.7419147643230965e-05,3253,0,0,0,0,0,0,0,0,2,12of12inf
DRAWERS,22853,2064,7.8233791218558e-08,5.080199515437216e-08,2.882800110503244e-06,1289,0,0,0,0,0,0,0,0,2,12of12inf
DRAWING,22854,242024,9.173670099748199e-06,3.534056646371994e-06,3.451738598329023e-05,53173,0,0,0,0,0,0,0,0,2,12of12inf
DRAWINGS,22855,257600,9.764062314874293e-06,4.469422408726162e-06,3.749184198687316e-05,68789,0,0,0,0,0,0,0,0,2,12of12inf
DRAWL,22856,21,7.959833408864913e-10,3.994056503037278e-10,1.277392460677623e-07,15,0,0,0,0,0,0,0,0,1,12of12inf
DRAWLED,22857,1,3.790396861364244e-11,1.6811954562554204e-11,1.8792614575085295e-08,1,0,0,0,0,0,0,0,0,1,12of12inf
DRAWLING,22858,3,1.1371190584092733e-10,6.416317010348054e-11,4.484086580975892e-08,3,0,0,0,0,0,0,0,0,2,12of12inf
DRAWLS,22859,8,3.0323174890913953e-10,1.4408409928730987e-10,6.973429346485175e-08,7,0,0,0,0,0,0,0,0,1,12of12inf
DRAWN,22860,565506,2.143492167482648e-05,1.7592527326921658e-05,8.066455109734895e-05,222033,0,0,0,0,0,0,0,0,1,12of12inf
DRAWS,22861,117047,4.436545814321007e-06,4.387492637375123e-06,5.577318432884023e-05,60121,0,0,0,0,0,0,0,0,1,12of12inf
DRAWSTRING,22862,128,4.8517079825462324e-09,5.363489371245817e-09,8.50467453901229e-07,95,0,0,0,0,0,0,0,0,2,12of12inf
DRAWSTRINGS,22863,16,6.064634978182791e-10,3.2697927655801306e-10,1.0924691584451638e-07,14,0,0,0,0,0,0,0,0,2,12of12inf
DRAWWORKS,22864,1368,5.185262906346286e-08,3.946468757351735e-08,2.970655075454532e-06,526,0,0,0,0,0,0,0,0,2,10K_2018
